"study_id","study_short","evidence_layer","evidence_unit","unit_id","unit_label","functional_class","compartment","module_family","donor_class","donor_label","host_score","symbiont_score","other_score","dominance_margin","alpha_localization","source_table","source_sheet","row_ref","extractability","priority_tier","notes"
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Deinococcus-Thermus_Deinococcus_proteolyticus_MRP","Deinococcus-Thermus_Deinococcus_proteolyticus_MRP","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Deinococcus","","","17","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Deinococcus-Thermus_Deinococcus_proteolyticus_MRP","direct","A","Observed sister-group frequency=17.000000; randomized expectation=22.630000; delta=-5.630000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Deinococcus-Thermus_Deinococcus_radiodurans_R1","Deinococcus-Thermus_Deinococcus_radiodurans_R1","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Deinococcus","","","29","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Deinococcus-Thermus_Deinococcus_radiodurans_R1","direct","A","Observed sister-group frequency=29.000000; randomized expectation=32.090000; delta=-3.090000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Deinococcus-Thermus_Marinithermus_hydrothermalis_DSM_14884","Deinococcus-Thermus_Marinithermus_hydrothermalis_DSM_14884","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Deinococcus","","","19","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Deinococcus-Thermus_Marinithermus_hydrothermalis_DSM_14884","direct","A","Observed sister-group frequency=19.000000; randomized expectation=23.610000; delta=-4.610000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Deinococcus-Thermus_Meiothermus_ruber_DSM_1279","Deinococcus-Thermus_Meiothermus_ruber_DSM_1279","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Deinococcus","","","32","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Deinococcus-Thermus_Meiothermus_ruber_DSM_1279","direct","A","Observed sister-group frequency=32.000000; randomized expectation=34.550000; delta=-2.550000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Deinococcus-Thermus_Meiothermus_silvanus_DSM_9946","Deinococcus-Thermus_Meiothermus_silvanus_DSM_9946","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Deinococcus","","","38","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Deinococcus-Thermus_Meiothermus_silvanus_DSM_9946","direct","A","Observed sister-group frequency=38.000000; randomized expectation=36.330000; delta=1.670000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Deinococcus-Thermus_Oceanithermus_profundus_DSM_14977","Deinococcus-Thermus_Oceanithermus_profundus_DSM_14977","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Deinococcus","","","19","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Deinococcus-Thermus_Oceanithermus_profundus_DSM_14977","direct","A","Observed sister-group frequency=19.000000; randomized expectation=24.650000; delta=-5.650000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Deinococcus-Thermus_Thermus_scotoductus_SA-01","Deinococcus-Thermus_Thermus_scotoductus_SA-01","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Deinococcus","","","18","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Deinococcus-Thermus_Thermus_scotoductus_SA-01","direct","A","Observed sister-group frequency=18.000000; randomized expectation=24.560000; delta=-6.560000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Deinococcus-Thermus_Thermus_sp_CCB_US3_UF1","Deinococcus-Thermus_Thermus_sp_CCB_US3_UF1","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Deinococcus","","","19","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Deinococcus-Thermus_Thermus_sp_CCB_US3_UF1","direct","A","Observed sister-group frequency=19.000000; randomized expectation=26.490000; delta=-7.490000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Deinococcus-Thermus_Thermus_thermophilus","Deinococcus-Thermus_Thermus_thermophilus","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Deinococcus","","","19","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Deinococcus-Thermus_Thermus_thermophilus","direct","A","Observed sister-group frequency=19.000000; randomized expectation=27.480000; delta=-8.480000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Deinococcus-Thermus_Truepera_radiovictrix_DSM_17093","Deinococcus-Thermus_Truepera_radiovictrix_DSM_17093","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Deinococcus","","","30","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Deinococcus-Thermus_Truepera_radiovictrix_DSM_17093","direct","A","Observed sister-group frequency=30.000000; randomized expectation=34.930000; delta=-4.930000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","FirmicutesBacilli_Aerococcus_urinae_ACS-120-V-Col10a","FirmicutesBacilli_Aerococcus_urinae_ACS-120-V-Col10a","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Bacilli","","","13","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","FirmicutesBacilli_Aerococcus_urinae_ACS-120-V-Col10a","direct","A","Observed sister-group frequency=13.000000; randomized expectation=18.280000; delta=-5.280000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","FirmicutesBacilli_Alicyclobacillus_acidocaldarius","FirmicutesBacilli_Alicyclobacillus_acidocaldarius","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Bacilli","","","17","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","FirmicutesBacilli_Alicyclobacillus_acidocaldarius","direct","A","Observed sister-group frequency=17.000000; randomized expectation=25.580000; delta=-8.580000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","FirmicutesBacilli_Anoxybacillus_flavithermus_WK1","FirmicutesBacilli_Anoxybacillus_flavithermus_WK1","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Bacilli","","","12","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","FirmicutesBacilli_Anoxybacillus_flavithermus_WK1","direct","A","Observed sister-group frequency=12.000000; randomized expectation=21.230000; delta=-9.230000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","FirmicutesBacilli_Bacillus_amyloliquefaciens","FirmicutesBacilli_Bacillus_amyloliquefaciens","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Bacilli","","","25","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","FirmicutesBacilli_Bacillus_amyloliquefaciens","direct","A","Observed sister-group frequency=25.000000; randomized expectation=39.960000; delta=-14.960000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","FirmicutesBacilli_Bacillus_anthracis","FirmicutesBacilli_Bacillus_anthracis","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Bacilli","","","25","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","FirmicutesBacilli_Bacillus_anthracis","direct","A","Observed sister-group frequency=25.000000; randomized expectation=35.930000; delta=-10.930000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","FirmicutesBacilli_Bacillus_atrophaeus_1942","FirmicutesBacilli_Bacillus_atrophaeus_1942","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Bacilli","","","20","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","FirmicutesBacilli_Bacillus_atrophaeus_1942","direct","A","Observed sister-group frequency=20.000000; randomized expectation=29.440000; delta=-9.440000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","FirmicutesBacilli_Bacillus_cellulosilyticus_DSM_2522","FirmicutesBacilli_Bacillus_cellulosilyticus_DSM_2522","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Bacilli","","","18","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","FirmicutesBacilli_Bacillus_cellulosilyticus_DSM_2522","direct","A","Observed sister-group frequency=18.000000; randomized expectation=30.440000; delta=-12.440000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","FirmicutesBacilli_Bacillus_cereus","FirmicutesBacilli_Bacillus_cereus","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Bacilli","","","31","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","FirmicutesBacilli_Bacillus_cereus","direct","A","Observed sister-group frequency=31.000000; randomized expectation=46.560000; delta=-15.560000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","FirmicutesBacilli_Bacillus_clausii_KSM-K16","FirmicutesBacilli_Bacillus_clausii_KSM-K16","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Bacilli","","","20","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","FirmicutesBacilli_Bacillus_clausii_KSM-K16","direct","A","Observed sister-group frequency=20.000000; randomized expectation=29.570000; delta=-9.570000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","FirmicutesBacilli_Bacillus_coagulans","FirmicutesBacilli_Bacillus_coagulans","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Bacilli","","","22","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","FirmicutesBacilli_Bacillus_coagulans","direct","A","Observed sister-group frequency=22.000000; randomized expectation=29.320000; delta=-7.320000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","FirmicutesBacilli_Bacillus_cytotoxicus_NVH_391-98","FirmicutesBacilli_Bacillus_cytotoxicus_NVH_391-98","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Bacilli","","","19","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","FirmicutesBacilli_Bacillus_cytotoxicus_NVH_391-98","direct","A","Observed sister-group frequency=19.000000; randomized expectation=28.410000; delta=-9.410000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","FirmicutesBacilli_Bacillus_halodurans_C-125","FirmicutesBacilli_Bacillus_halodurans_C-125","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Bacilli","","","18","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","FirmicutesBacilli_Bacillus_halodurans_C-125","direct","A","Observed sister-group frequency=18.000000; randomized expectation=30.940000; delta=-12.940000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
